Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdedrho,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p,cp
49.5601784229026,676905.2511447943,1421.2807275699445,-0.9044287900300896,0.0015756914674690792,0.020397288466435293,-2.852087882786407e-07,-1.0985482674877442e-09,634.6420099654589,1409837.0441167234,26172.90850853979,0.11487368078708056,0.00044246281389232427,25353.537179199942,1.427504770482408,-62.4177645929285,1.028803463100987,-18334.725774467966,0.7207005429153945,0.0011038081973880854,-28.889870961214584,2367.728764417324
0.0435380223032098,672708.1855866028,1768.0192042684616,-1175.9358303192973,0.0015953042061564433,27012.87771981396,-3.1731476245550085e-07,-1.1414093215611898e-09,626.8396937342088,1397.2609060900377,32826.223352544024,0.12468185550276409,0.00044849168377521584,32089.03360402634,0.0010000902057949307,-88.54660567381657,1.0229705014809825,-32823262.504057616,1022.8782319369532,1.5951603134523262,-52363.08873250019,2280.9388925661
522.9057827538754,530007.956547993,1095.5639203972055,-0.13116993180878478,0.0016223186972824449,-0.0007605952267649522,-3.0389775759241514e-07,-1.1702526187889272e-09,616.4016981836587,22107773.617309824,222322.3780864311,0.11546627316072768,0.00044463871539772003,216891.68477102125,67.16718674245836,333.9282074753049,1.1284498832442116,-3309.9849624324756,0.01680061259035709,2.4153441225742592e-05,-5.369850492277937,2506.936395918496
2.552400964883987,332745.8753155526,933.6918175472009,-19.72765554300322,0.002163607023291527,7.858988127046257,-9.500344897187214e-07,-2.495036915189807e-09,462.1911415681602,59401.1556116002,23558.18086117152,0.20294698649305315,0.0005329914109503686,22907.514354685933,0.07136107076606367,-143.05902322165343,1.0279584092577347,-330126.50466526917,14.405030617149716,0.030319150204237793,-714.2640240684594,1931.7860484414593
3.5164508913188683,320154.6786388485,890.1754466036158,-14.216219534996222,0.002194654923119385,4.140117579072376,-1.0080752516854968e-06,-2.587357779446556e-09,455.65249892618414,80098.98102478542,22915.177062871866,0.2092957770706222,0.000537185151707239,22266.689780753426,0.10011141167157807,-145.50730171278641,1.0284694468274036,-228896.75293009132,10.273248869982613,0.021922125424812627,-502.3493857040664,1919.1326221609522
544.752138681742,643328.7266742887,1268.6221291720092,-0.18097590504347225,0.0014964768185299984,-0.0009273657899503866,-2.5127996829262315e-07,-9.555641472855033e-10,668.2362116255889,35887950.01637032,330481.19335243845,0.11220646520552471,0.00042669726509666,321683.75414980465,72.74539572550358,469.579327962496,1.1335385224949126,-4542.984336760933,0.015582271718916624,2.0571430034923205e-05,-6.798470746907615,2559.9036621246614
608.3183120084503,513219.6943483317,1053.893796463549,-0.2175570153969936,0.0016148329742998783,-0.0014210781639315666,-3.244741769291707e-07,-1.1530204487767433e-09,619.2590911351416,49854832.72463117,514391.9701364946,0.1244299485456677,0.0004421623824465727,499578.64795274386,109.9529752124889,686.5212937683476,1.180749079950369,-4678.290597797922,0.01073867330709806,1.4686578250194172e-05,-7.554657920681171,2482.4256804918477
372.7638980371317,458657.84208486596,987.8810060843164,-0.05964089306501074,0.001758590682477437,1.0986539804236307e-05,-2.790089819104782e-07,-1.4099074152353607e-09,568.6371535821157,4712453.298491187,26039.19988452403,0.09021705555377518,0.00045589104241375387,25163.415781604454,25.823653605880974,33.59094240425675,1.0692761658032364,-1008.3468544743015,0.041406850561212745,6.809999504008769e-05,-1.7732693829839383,2848.2914741569602
432.3728045777776,752452.4312057387,1445.2222683457003,-0.1381577872383171,0.0014233362812318647,-0.0003091361197905186,-1.9541416875484692e-07,-8.451302976424085e-10,702.574657293583,18146153.854810573,130569.14437692832,0.09645861238387247,0.0004171657373341507,127031.9556557862,36.44100807492853,196.73574960572313,1.084281452693386,-3583.027783107903,0.02975443079027699,3.905864180006376e-05,-5.099853440359254,2638.9157312229704
0.0193979759242211,26360.089515718566,340.34389446143996,-2638.1839118189414,0.003679118477264357,136080.33850953303,-1.3852580602827906e-05,-1.0091917874828153e-08,271.8042395697894,269.8199926123004,14434.545461884012,1.0233946419769806,0.0007455661133826912,13902.809660243502,0.0007415400435406987,-355.1212444338115,1.038227702026106,-19465631.812628865,1400.0966111941652,4.961456241388308,-71616.36567346772,1392.6634318524393
